Act Sub tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyAccMag-mean() tGravityAccMag-mean() tBodyAccJerkMag-mean() tBodyGyroMag-mean() tBodyGyroJerkMag-mean() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyAccMag-mean() fBodyBodyAccJerkMag-mean() fBodyBodyGyroMag-mean() fBodyBodyGyroJerkMag-mean()
WALKING_UPSTAIRS 14 0.26242106612963 -0.0204388180024074 -0.112279688983333 -0.309396717592593 0.307195533 0.609017879074074 -0.359354792222222 0.287753127203704 0.542642440925926 -0.0757389172407407 0.120689038037037 0.314029543814815 0.160100404557407 -0.0730600620074074 -0.154738891324074 0.152684150296296 -0.756439385185185 -0.665818555925926 0.160732573222222 -0.445708177777778 0.00706091452222222 0.332354318759259 0.341583709259259 0.221204424648148 0.195050799666667 -0.270590189407407 0.122533729288148 0.0223012503148148 0.153485334055556 -0.229208934796296 0.0710233772444444 0.172645345662963 0.000210081094444446
WALKING_UPSTAIRS 15 0.270187595833333 -0.0287523860708333 -0.116952464895833 -0.0260971840270833 -0.00406536043541667 -0.379717488104167 -0.113883988525 0.0227015130479167 -0.357323573833333 0.2360953691625 -0.0686722313333333 -0.386778224375 0.109134893241667 0.181145028208333 0.558962643125 -0.0357233236583333 -0.521443000416667 -0.805014099583333 -0.808044516666667 -0.277110660770833 -0.0991172198708333 -0.348235599127083 0.393839145 0.279442866395833 0.0781769857375 -0.485639237083333 0.325688371920833 -0.0787888728333333 0.1045338436625 -0.226161503833333 0.156897785180208 0.0525138017875 0.117784866966042
WALKING_UPSTAIRS 16 0.255986102627451 -0.0143654945011765 -0.124074517745098 -0.397083831568627 -0.163732745078431 -0.129283825721569 -0.43910719254902 -0.192195919196078 -0.14562361192549 -0.267299779098039 0.030676011227451 -0.345757805529412 0.318152070980392 0.257084644588235 0.227046664196078 -0.219807583960784 -0.814793698235294 -0.861634448627451 -0.649328527647059 -0.511109870980392 -0.386277398823529 -0.229076052172549 0.362489160980392 0.212337680235294 0.284696354843137 -0.44563887254902 0.333819908019608 -0.235539388 0.265315125131373 -0.314429119764706 0.201950704509804 0.150337917921569 -0.101901056582353
WALKING_UPSTAIRS 17 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.062952754100625 -0.0131721014395833 -0.230220954239583 -0.130291411958333 -0.0414521791770833 -0.225588738185417 0.1177404900125 0.0275627495541667 -0.343426498541667 0.02299100584375 0.1191550816875 0.417325549375 -0.0247961512541667 -0.554476144791667 -0.806309825833333 -0.716939505416667 -0.240468744314583 -0.2733350258125 -0.278812723479167 0.461503891666667 0.202105184129167 0.111211792170938 -0.473953865479167 0.262156828458333 -0.0553370501927083 0.21473361595 -0.2901140612125 0.207962708791667 0.0632299122854167 -0.0152601139583333
WALKING_UPSTAIRS 18 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 -0.435476656724138 -0.221353708655172 -0.326726806741379 -0.147648639255172 -0.166411761931034 -0.414364314655172 0.428655608275862 0.265991674982759 0.433307716724138 -0.275217888275862 -0.805040455 -0.876431280172414 -0.779442797413793 -0.56638775 -0.385978291724138 -0.384087583310345 0.186848230252931 0.239776262293103 0.0939315858844828 -0.435892211551724 0.212872556139655 0.00812209695 0.115631049689655 -0.255909795437931 0.130707639586207 0.0881854606343103 0.0648379730560345
WALKING_UPSTAIRS 19 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 0.176349922525 -0.1904685504575 -0.17337248875 0.17877255315 -0.2160923883 -0.062322043175 0.0439316891975 -0.26989188075 -0.0406796904275 -0.039655171455 0.243852817975 0.015734777125 -0.61378541625 -0.72266549775 -0.6769577335 -0.239187347965 -0.03751196192 -0.2874485075 0.5776597205 0.26355339123 0.11747804995 -0.3435909079 0.2611112636825 -0.18746018987 0.3112622978 -0.2100743665 0.2027375583275 0.060209586055 -0.0067536929925
WALKING_UPSTAIRS 20 0.252098317156863 -0.0282258047588235 -0.121023947784314 -0.116088676011765 0.15219632835098 -0.229249455098039 -0.178589542460784 0.191699067494118 -0.245200070784314 0.137171535335294 0.0252040171254902 -0.210710049327451 0.00537162385686274 0.115193556117647 0.42629886745098 0.00784256818431373 -0.600763859215686 -0.735480380392157 -0.725776184117647 -0.320965999058824 0.0336274927745098 -0.336511278039216 0.221218136435294 0.243579285764706 0.0948908543137255 -0.475829428709804 0.309133822509804 -0.000751901825490195 0.0564371069607843 -0.348849348111765 0.226897829956863 0.105789590452941 -0.0533502518588235
WALKING_UPSTAIRS 21 0.265194544680851 -0.0237218695148936 -0.125414265340426 -0.240808282276596 0.109787469104255 -0.219707928574468 -0.276149727659574 0.0611228297346808 -0.216115294723404 -0.141236895340426 0.0282368390523404 -0.357263216808511 0.159813445468085 -0.0459065723978723 0.342765666382979 -0.0803079863404255 -0.706659700212766 -0.758213986595745 -0.720035713617021 -0.349731617446809 -0.215604576297872 -0.272703099187234 0.49401420212766 0.211260705106383 0.20330899493617 -0.370502043191489 0.270432597276596 -0.294876737780851 0.397469917446808 -0.154399808431915 0.136337720829787 0.0149363098255319 0.0861286361617021
WALKING_UPSTAIRS 22 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.0835738640921429 0.250067523738095 -0.109613216345238 0.0631761514142857 0.251072777071429 -0.12753909402619 0.218621374809524 0.0540652217047619 -0.130021921128571 -0.0230470414619048 -0.0819626686904762 0.376664445 0.190472829333333 -0.408109818095238 -0.693747711904762 -0.636634566904762 0.0204317946442857 0.0319268719428571 -0.238344524333333 0.564104972619048 0.321462869380952 0.0671355077121429 -0.196374508683333 0.16160306702381 -0.265453100916667 0.379663701904762 -0.13445186947619 0.131685228586905 -0.0148718008214286 0.177510014119048
WALKING_UPSTAIRS 23 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.243887818513725 0.0448435785868627 0.10080118935098 -0.301247463039216 -0.0067921079745098 0.10881667132549 -0.0609973717411765 0.103191140796078 -0.107978024411765 0.104520001337255 0.118029858529412 0.127395300894118 -0.0158443055862745 -0.706936576078431 -0.783629149607843 -0.449455007647059 -0.422837678039216 -0.28881405997451 0.0488109551529412 0.398915416666667 0.103969421301961 0.184421265215686 -0.315674271490196 0.214164825439216 -0.197893096392157 0.329039956862745 -0.210092328588235 0.145615505196078 0.0770668517664706 -0.0228562476254902
WALKING_UPSTAIRS 24 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.344399351355932 -0.116804488966102 -0.255601012881356 -0.411222294237288 -0.14213295640678 -0.304219998305085 -0.0861527305728814 -0.0840258874881356 -0.297340724745763 0.356067835254237 0.169946673610169 0.283530418983051 -0.233899934576271 -0.782093972711864 -0.844841180677966 -0.744822363898305 -0.571528104915254 -0.358744104915254 -0.440908317288136 0.209585455464407 0.212687626337288 0.204098683337288 -0.394404875220339 0.198562751520339 0.00231977022542373 0.113321429608475 -0.278344752423729 0.134547220598305 0.146824676284746 -0.0354973655677966
WALKING_UPSTAIRS 25 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.519025117384615 -0.242689727169231 -0.252210100307692 -0.219087496153846 -0.132470181892308 -0.403728864769231 0.428983117846154 0.306235205446154 0.530142962307692 -0.302598263076923 -0.850101270923077 -0.878530808923077 -0.760121480769231 -0.635215518307692 -0.438854103076923 -0.183969651523077 0.297529592615385 0.170946752190769 0.00459968695384615 -0.440536906669231 0.269498147646154 -0.187389735076923 0.270427041409231 -0.324348600349231 0.152287317230769 0.111254627549846 0.0437528828369231
WALKING_UPSTAIRS 26 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.169006952418182 -0.0491726302763636 -0.404596936545455 -0.286504815272727 -0.0687945789472727 -0.404171442363636 0.142441131741818 -0.0425707940163636 -0.425115761090909 0.0618176076 0.0899715386363636 0.477518528 -0.175437877490909 -0.651347121818182 -0.821772315272727 -0.833509571454545 -0.494682468181818 -0.279474796381818 -0.445473432 0.583205785090909 0.2282964602 0.0848331694147273 -0.373193704127273 0.273101973 -0.187616367672727 0.241369292709091 -0.279172918454545 0.182482072153818 0.0609887862490909 0.0500398802454545
WALKING_UPSTAIRS 27 0.265770253921569 -0.0200953324078431 -0.123530438196078 -0.295439547254902 -0.0950104077 -0.23070787672549 -0.330892221176471 -0.101821500972549 -0.215904277333333 -0.11823415882451 -0.0547122863372549 -0.375179569607843 0.338264096862745 0.200138406901961 0.345294684666667 -0.155500775823529 -0.74857179627451 -0.839880257647059 -0.726411350196078 -0.421394426862745 -0.290057013058824 -0.226075234152941 0.318063298823529 0.19938960454902 0.245227428176471 -0.476929364313726 0.345965255515686 -0.218920922941176 0.248059117588235 -0.232993017333333 0.164148150188235 0.0909159595098039 -0.0782784394333333
WALKING_UPSTAIRS 28 0.262005841764706 -0.0279443943478431 -0.121514025692157 -0.242062430294118 -0.146753877035294 -0.28598691372549 -0.304613635294118 -0.198858291201961 -0.347622251176471 0.0479948175764706 -0.11157439512549 -0.420126249215686 0.280321581313725 0.0631261381843137 0.299251687215686 -0.202373290784314 -0.708384109215686 -0.854880820588235 -0.760519151764706 -0.437056121372549 -0.413373298823529 -0.518253104117647 0.313938000490196 0.209570656921569 0.238595642411765 -0.357091009882353 0.279582011666667 -0.193548710732941 0.218430506 -0.229099372403922 0.188492262384314 0.117979962637255 -0.127551962
WALKING_UPSTAIRS 29 0.265423066877551 -0.0299465312326531 -0.118000587840816 -0.0867715569693878 -0.122128287642857 0.0995443502346939 -0.184543945081633 -0.124825963869388 0.110493933257143 0.266782837142857 -0.0655642712816327 -0.00639274955306122 0.231341864040816 0.225192328081633 0.36430448877551 0.0172555388938775 -0.578434834285714 -0.845311026938775 -0.447973242693878 -0.410412340204082 -0.297798024285714 -0.0324615612612245 0.297490060612245 0.165860119020408 -0.0544824558469388 -0.514500350204082 0.432029697367347 -0.253793192102041 0.193373480810204 -0.205247878265306 0.13348741555 0.0879905367 0.0834117050142857
WALKING_UPSTAIRS 30 0.271415642261538 -0.0253311698786154 -0.124697493775385 -0.350504475230769 -0.127311157607692 0.0249468034966154 -0.421237962615385 -0.137696237147692 0.0819418990983077 -0.0487324261384615 -0.0663510872276923 -0.221531381938462 0.355980042461538 0.263152474769231 0.359866608 -0.121541361862462 -0.782060978153846 -0.846406999384615 -0.509578868923077 -0.583123777384615 -0.335708967107692 0.132080699918615 0.219113060815385 0.141598374703077 0.0146105422923077 -0.518725268538462 0.356919536836923 -0.152182128918462 0.140330553733846 -0.336484919149231 0.213182463938462 -0.00307462834861538 0.0958032195388308
WALKING_DOWNSTAIRS 1 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.0319359434489796 -0.230434213204082 -0.0441172244571429 -0.107395631427551 -0.212040083591837 0.388969738367347 -0.095283959644898 -0.316749443930204 0.015681414244898 -0.0437259707591837 0.304574350938775 0.00799898705102041 -0.463124815306122 -0.81285224755102 -0.724291495306122 -0.22478937955102 -0.398996825510204 -0.205787239326531 0.236703360632653 0.37616076122449 0.169733414920408 -0.394878584122449 0.367594986693878 -0.310025981922449 0.276300963816327 -0.121436208734694 0.155332861145102 0.0866824709163265 0.0376716936836735
WALKING_DOWNSTAIRS 2 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.0627127618723404 0.206997256429787 -0.118190945212766 0.514219680638298 0.16616104183617 -0.233185062425532 0.152424961957447 -0.15310112323617 0.165005244710638 0.106830196085106 -0.442842739148936 -0.686727264468085 -0.617498609148936 -0.357529326702128 -0.144548046112766 -0.191592563148936 0.0785968326659574 0.388665697446809 0.235278775404255 -0.236356612991489 0.221909980914894 -0.177685386063489 0.249360961795745 -0.111592149367021 0.123361148080851 0.106817567819149 0.0589331203531915
WALKING_DOWNSTAIRS 3 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 -0.140460458469388 -0.0475267214836735 -0.360223784061225 0.408844101183673 -0.0166720801265306 -0.374350517755102 0.14504528044898 0.0835113987346939 0.415643967959184 -0.0731385344387755 -0.541236671632653 -0.811507385918367 -0.805886497346939 -0.335621441836735 -0.244974245836735 -0.381759654693878 0.186420273246939 0.284493854081633 0.142969069393878 -0.29976342255102 0.23018881044898 -0.14436724614551 0.211645312097959 -0.165453346653061 0.206349488714286 0.0215012397714286 0.0600327601346939
WALKING_DOWNSTAIRS 4 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.0417198960022222 -0.272595863822222 -0.480653547333333 0.315513225688889 -0.0809219748666667 -0.372719630888889 0.0512374700288889 0.118285946155556 0.567293640888889 -0.111314269064444 -0.4733658018 -0.875944227111111 -0.870983747333333 -0.137581175804444 -0.481927754888889 -0.506029215777778 0.402134409555556 0.272496310777778 0.131831290422222 -0.335626279766667 0.316758680444444 -0.464283008111111 0.546409588755556 -0.0533811587155556 0.203494079311111 -0.0347604126133333 0.113704909569333
WALKING_DOWNSTAIRS 5 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.202512920080851 0.0133664994085106 -0.328392220212766 0.524000558085106 0.201467587880851 -0.346057909191489 -0.0868537738276596 -0.0340034165893617 0.348868341914894 0.145925248157447 -0.178396773208511 -0.761162818297872 -0.789104447659574 0.0434363537723404 -0.291690597308511 -0.361565122340426 0.288756102212766 0.316038404255319 0.207996622234043 -0.395626792702128 0.228191897659574 -0.066809124 0.189233729638298 -0.132327886531915 0.119929540148936 0.262637123148936 -0.0655656775595745
WALKING_DOWNSTAIRS 6 0.277045258145833 -0.019536840063125 -0.107209356208333 0.383681639791667 0.360164958768542 -0.320204232520417 0.311584377708333 0.258880873520833 -0.338160711291667 0.601637638541667 0.21337527032625 -0.280326228375 -0.125513915754167 -0.276804845645833 0.323444321025 0.272606144666667 -0.03749328435 -0.637543701875 -0.764820072708333 0.135444053783333 -0.16464271655625 -0.382274574625 0.304254764541667 0.377519851875 0.144277361689583 -0.3554407675 0.227867547335417 -0.135003255458333 0.253869888575 -0.1655986836875 0.113245973145833 0.31606723489375 -0.16414629243125
WALKING_DOWNSTAIRS 7 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.138179072734043 -0.0636402447755319 -0.030378984706383 -0.201005456914894 -0.123569202297872 0.493768974042553 -0.104780240344681 -0.394879214893617 0.194125797021277 0.102738019067872 0.0373061574510638 0.0144566402914894 -0.415271593191489 -0.846720690212766 -0.580276838808511 -0.331440535857447 -0.453074631914894 -0.361101487914894 0.0435889022553191 0.270299866595745 0.423870614042553 -0.387286020978723 0.270446407851064 -0.069462917187234 0.145863641553191 -0.215666492595745 0.201075512744681 0.0268458566851064 0.0907105130361702
WALKING_DOWNSTAIRS 8 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 -0.0663849588421053 0.281074332105263 0.104441772318421 0.372807846578947 0.273645487947368 -0.0535781705263158 -0.0906636641315789 -0.258982906805263 -0.0679813946052632 0.189369043668421 -0.469955246315789 -0.645007873684211 -0.413861743684211 -0.250101247236842 -0.0168393588947368 0.0229826460789474 0.322269204947368 0.273346306184211 0.288406072842105 -0.317208482236842 0.368069261052632 -0.285487031947368 0.235544627902632 -0.145747886725263 0.185792336092105 0.0927277486052632 -0.00683199497368421
WALKING_DOWNSTAIRS 9 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.118335010390476 -0.241144677030952 -0.0370665930952381 0.556871275714286 -0.00681334826190476 -0.355196187142857 0.0997367965809524 0.245789670547619 0.028194970452381 0.112979739057143 -0.257661884785714 -0.870479396904762 -0.513666015619048 -0.183498240253095 -0.43360038052619 -0.189607548571429 0.15154141122381 0.177969319714286 0.39563725952381 -0.39939454452381 0.219449316357143 -0.0238766843809524 0.177063460233333 -0.0384247676428571 0.108178726859524 -0.0535072519642857 0.295375433
WALKING_DOWNSTAIRS 10 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.238117344078947 -0.0266684508105263 -0.203851933973684 0.550059192368421 0.0479110281263158 -0.0126495390947368 -0.156450969 0.130143913771053 0.289993150421053 0.189772199631579 -0.155477924868421 -0.79611432 -0.690634855526316 0.106287421653421 -0.278177829947368 -0.260228279431579 0.342976543421053 0.221561785697368 0.127159054684211 -0.354066845526316 0.305061414973684 -0.290672934582053 0.373342851955263 -0.0152483362131579 0.0432248973931579 0.125135577112368 0.186782665348947
WALKING_DOWNSTAIRS 11 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.324026938043478 0.0979637965434783 0.0110374284543478 -0.311128176956522 0.416724176521739 -0.0613840461008696 -0.250397054195652 -0.031090243826087 -0.0509447470478261 0.509796751304348 0.0918422233456522 -0.340211982826087 -0.774533806304348 -0.786177051086957 -0.0122550001456522 -0.312951840826087 -0.324746679565217 0.246365761717391 0.389576293043478 0.1169109759 -0.372227638173913 0.254955939521739 -0.241430541882609 0.396092857391304 -0.194986307391304 0.152503231313043 0.109122107669565 0.0899844285304348
WALKING_DOWNSTAIRS 12 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 0.11083534373913 -0.425017413478261 -0.0420531993521739 0.0415079134565217 -0.457457368478261 0.413074923065217 0.11438262878913 -0.422059293126087 0.129607404195652 -0.0946262088130435 0.367691532173913 -0.0214133467586957 -0.445837031782609 -0.742916988913043 -0.841526945217391 -0.246188925652174 -0.264291848208696 -0.541583769347826 0.195668021347826 0.324916382065217 0.234628397282609 -0.363919639369565 0.356354666884783 -0.394348016086957 0.418989447586956 -0.132153004997826 0.154302302130435 0.145421347384783 -0.00835928630413043
WALKING_DOWNSTAIRS 13 0.294907553404255 -0.0143723839108511 -0.101993941531915 -0.0681563626617021 -0.03212524665 -0.158333146191489 -0.128835214695745 -0.0808814898638298 -0.22424445393617 0.227460034319149 -0.0138151686595745 -0.305759981404255 0.101500078438298 0.0277467959702128 0.0611907388978723 -0.0369679492338298 -0.551260479787234 -0.810234638510638 -0.669003426808511 -0.267539154276596 -0.337248075531915 -0.354363695829787 0.30676360787234 0.294688492744681 0.282337735489362 -0.422300201276596 0.335508316382979 -0.132530491551064 0.144863334110638 -0.245505652148936 0.229786384978723 0.11095707946383 -0.0851306302808511
WALKING_DOWNSTAIRS 14 0.293422115555556 -0.0200141413657778 -0.0928330165533333 0.0178313402266667 0.378870491755556 0.451576075111111 -0.102847907591111 0.224977239515556 0.383668639526667 0.491646532222222 0.122151036773333 -0.0406031415688889 0.0997361349555556 -0.453989801633333 -0.275557249346667 0.233850007777778 -0.476128353555556 -0.626256393333333 -0.0378110069866667 -0.347598823555556 -0.204026517466667 0.0871307527346667 0.282772442688889 0.391516920666667 0.460558441555556 -0.225814773293333 0.0960069473244444 0.0379258531533333 0.201744846942667 -0.03270942886 0.0370406896002244 0.125700305644444 0.1847587348
WALKING_DOWNSTAIRS 15 0.280198851190476 -0.00563047804309524 -0.110526066428571 0.406471051190476 0.186532377428571 -0.281982181666667 0.345737933 0.0600855850547619 -0.327722902380952 0.617899360714286 -0.0588342576619048 -0.0813474670238095 -0.216002454885714 -0.228370693071429 0.409150519761905 0.24367502052381 -0.00492444155238095 -0.722983629761905 -0.762143886428571 0.161347067771429 -0.381888365952381 -0.447466184285714 0.261000049690476 0.480129951428571 0.0170819084309524 -0.331382826428571 0.182467423885714 -0.157815272571429 0.397862447142857 -0.142076791166667 0.128321341480952 0.121577111047619 0.0552990695238095
WALKING_DOWNSTAIRS 16 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 0.165410171695745 -0.164172918893617 -0.0185059662468085 0.439936546382979 -0.0127566664680851 -0.381285350340426 0.0579643266297872 0.227080906170213 -0.0797203337659574 0.161222917695745 -0.258322494176596 -0.856335613829787 -0.531673989148936 0.0628680940474468 -0.35834407212766 -0.114594232070213 0.237448621706383 0.207683687155319 0.331808136595745 -0.345633502531915 0.202117688276596 -0.232515627540426 0.459246526212766 -0.192781898312766 0.18756553193617 0.0895922473 -0.00134112258297872
WALKING_DOWNSTAIRS 17 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 0.138969904934783 -0.0696030155695652 -0.238146893671739 0.417120083608696 -0.0382514828108696 -0.417364964586957 -0.010365403726087 0.147106120434783 0.26791149126087 0.113316865758696 -0.287474904565217 -0.823109285652174 -0.706672603913043 -0.0044971387826087 -0.26201092573913 -0.291197785086957 0.262698782173913 0.262137257 0.278290198608696 -0.425694957978261 0.228123497582609 -0.0956500627823913 0.298728852326087 -0.351619887826087 0.276133741413043 0.0617724785 -0.029177603673913
WALKING_DOWNSTAIRS 18 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.374975798181818 -0.283249171636364 -0.422338995636364 0.0724640354296364 -0.195801837636364 -0.496872832545455 0.376917094363636 0.195833119527273 0.403115206 -0.288736334181818 -0.752219360181818 -0.889623034181818 -0.838464968545455 -0.551898969636364 -0.482492383272727 -0.463113786545455 0.105915139961273 0.294727431636364 0.203266997707273 -0.425550541818182 0.312457525563636 -0.159354881 0.198694510351418 -0.226805508781818 0.173376862345455 0.0826024293381818 0.00172906123036364
WALKING_DOWNSTAIRS 19 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 0.514816445641026 0.049322451025641 0.609176793076923 0.489372854615385 0.00126109638461539 0.678479136410256 0.264358518458974 -0.0881759592820513 -0.312758697948718 -0.226763505097436 -0.0313069468205128 0.600822814871795 0.341139767076923 -0.550939718717949 -0.455172268153846 0.563926530923077 0.176499478394872 -0.107644315897436 0.21690430551282 0.360269981282051 0.227962032 -0.268784370461538 0.165198875282051 -0.112045867738462 0.328774522564103 -0.118725684666154 0.107851525428205 0.174083669589744 0.0320069346333333
WALKING_DOWNSTAIRS 20 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.0745098785288889 0.616937015333333 -0.160938536488889 0.0139235064755556 0.516136567333333 -0.20332272602 0.374623637488889 0.134400149877778 -0.187084257021333 -0.00112430839755555 -0.392423286311111 0.249924065911111 0.213787502815556 -0.413074357111111 -0.490357839555556 -0.672363090222222 -0.128711890757778 -0.00728673009555556 -0.315696816713333 0.276780466671111 0.464573389555556 0.2200406534 -0.444136179555556 0.269101552377778 -0.0742244224444445 0.174444113724444 -0.237148320206667 0.153786377412444 0.194790889866667 -0.0570345201422222
WALKING_DOWNSTAIRS 21 0.3014610196 -0.0173195390157778 -0.09816866218 0.224343492244444 0.301336399711111 -0.0717893558666667 0.170226678111111 0.274613065266667 -0.1322988253 0.521653505555556 -0.01479014716 -0.186622032377778 0.0859148224 -0.143193872735556 0.0624167193911111 0.253107410044444 -0.242609584911111 -0.669083292222222 -0.603877357555556 -0.0331361100688889 -0.0631018558522222 -0.286428984266667 0.183420645977778 0.384249504 0.337551090222222 -0.296272409355556 0.158996890533333 -0.143350537311111 0.359105229278222 -0.206925940728222 0.117455203577778 0.137820839735556 0.0355240549777778
WALKING_DOWNSTAIRS 22 0.284458963861111 -0.0197999371686389 -0.1074157796 0.348618168333333 0.239812250944444 -0.325722718055556 0.326022480277778 0.211920980875 -0.338489336805556 0.493175934722222 0.0373129817222222 -0.390193643333333 -0.153752624805556 -0.128967372747222 0.356342815055556 0.266149879722222 -0.0855935942472222 -0.701202180555555 -0.787542350277778 0.272597863416667 -0.0526199338055556 -0.402705040888889 0.362491663611111 0.329998815555556 0.19934343425 -0.255441625147222 0.166621602113889 -0.34126602525 0.635834064444444 -0.168019686416667 0.179520749327222 -0.0184790836388889 0.207488827083333
WALKING_DOWNSTAIRS 23 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.0441392843425926 0.10825903416963 0.229898742944444 -0.0741286003407407 0.0900491215833333 0.133796352411111 0.46170559162963 0.0660917049425926 0.0923558677137037 -0.190837092837778 -0.0709365112777778 -0.107758444025926 0.142089819687481 -0.443128366111111 -0.758677942592593 -0.314041100388889 -0.277814663203704 -0.131817536261111 -0.139848462240741 0.430565575555556 0.277878289611111 0.39604814962963 -0.246941126107407 0.20489928995 -0.0415064423344444 0.131429112842593 -0.0802439714240741 0.126356686344444 -0.0111409181611111 0.0869213110922222
WALKING_DOWNSTAIRS 24 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 -0.140882025818182 -0.172678727581818 -0.235714673509091 0.313096951654545 -0.11265988092 -0.204944881709091 0.257189457818182 0.0672663416218182 0.254992847418182 -0.0727260789578182 -0.574520642727273 -0.840360131818182 -0.708180375272727 -0.318467614727273 -0.465284575090909 -0.330148126472727 0.170949365914545 0.359745736545455 0.259150937418182 -0.369125253090909 0.2055300759 -0.187086651509091 0.391262274727273 -0.163271391381818 0.138432978250909 0.240529629749091 -0.165425833372727
WALKING_DOWNSTAIRS 25 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.289297628741379 -0.174194305586207 -0.451956061724138 -0.0413461275982759 -0.10126427292069 -0.373547798793103 0.211947489793103 0.122826095515517 0.562009794827586 -0.2185910985 -0.714629286724138 -0.852812975172414 -0.86097938637931 -0.36608110237931 -0.385184236551724 -0.471253987758621 0.368570339482759 0.291800220931034 0.139207634803448 -0.43407520042069 0.264832703637931 -0.204352652494138 0.332297127086207 -0.265993030982759 0.154129690863793 0.199762656837931 -0.0785963144896552
WALKING_DOWNSTAIRS 26 0.2792845828 -0.01262580966778 -0.1064396194 0.17395384962 -0.011629910112 -0.284807676 0.113849630394 -0.083537776482 -0.2995227494 0.4621198828 0.024670191912 -0.106631270866 0.091600111492 0.02150285076 0.4844266194 0.077280178682 -0.30299167256 -0.8067865618 -0.7629298862 -0.105941023575 -0.36890082984 -0.3605422158 0.12307343432 0.3368741088 0.082558950762 -0.3949555459 0.15651534172 0.038596672354 0.18827643134 -0.10058123824 0.05365144942 0.33613659592 -0.123909213444
WALKING_DOWNSTAIRS 27 0.2975441875 -0.0135564467159091 -0.112837694688636 0.167407531090909 -0.0979710029522727 -0.240040783340909 0.102037051897727 -0.129626617993455 -0.266522163211364 0.478136777727273 -0.06204341825 -0.397521818636364 0.0453316745159091 0.0418871394318182 0.195379390186818 0.0646974382725 -0.309566205886364 -0.838450869090909 -0.728596569090909 -0.0368878163840909 -0.339369403409091 -0.362214051104545 0.251000345295455 0.306669037045455 0.313204622727273 -0.382842286136364 0.291646022522727 -0.259298000279091 0.363731348527273 -0.159208729004545 0.207602070813636 0.0510824057727273 -0.0409731390159091
